Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
SHITOMASI,ORB,0003,16.3845,11.8924,4.492081689.63
SHITOMASI,ORB,0004,14.0764,12.1319,1.944551684.85
SHITOMASI,ORB,0005,12.7299,13.0809,0.350941683.25
SHITOMASI,ORB,0006,13.7511,14.5777,0.826671688.89
SHITOMASI,ORB,0007,13.7314,15.0065,1.275091685.83
SHITOMASI,ORB,0008,13.7901,12.2022,1.587911693.85
SHITOMASI,ORB,0009,12.059,11.2653,0.793691699.66
SHITOMASI,ORB,0010,11.8642,13.4962,1.631981702.94
SHITOMASI,ORB,0011,11.9682,11.3246,0.6435781702.47
SHITOMASI,ORB,0012,9.88711,12.7698,2.88271690.61
SHITOMASI,ORB,0013,9.42504,12.1119,2.686891718.16
SHITOMASI,ORB,0014,9.30215,11.5594,2.257231699.44
SHITOMASI,ORB,0015,8.3212,10.2592,1.937981690.31
SHITOMASI,ORB,0016,8.89867,12.0686,3.169911709.74
SHITOMASI,ORB,0017,11.0301,13.5261,2.495951710.61
SHITOMASI,ORB,0018,8.53557,11.8629,3.327351689.18
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
SHITOMASI,FREAK,0001,12.2891,13.7249,1.435791744.67
SHITOMASI,FREAK,0002,13.3547,13.0927,0.2620031726.87
SHITOMASI,FREAK,0003,16.3845,11.4703,4.914181755.46
SHITOMASI,FREAK,0004,14.0764,12.5354,1.541051740.67
SHITOMASI,FREAK,0005,12.7299,12.3705,0.3594721755.18
SHITOMASI,FREAK,0006,13.7511,14.2385,0.4874441753.07
SHITOMASI,FREAK,0007,13.7314,12.5645,1.166891742.25
SHITOMASI,FREAK,0008,13.7901,12.8515,0.9386531749.85
SHITOMASI,FREAK,0009,12.059,12.0414,0.01756911761.37
SHITOMASI,FREAK,0010,11.8642,13.0084,1.144211744.62
SHITOMASI,FREAK,0011,11.9682,11.9619,0.006297561755.84
SHITOMASI,FREAK,0012,9.88711,11.8227,1.93561755.55
SHITOMASI,FREAK,0013,9.42504,12.3436,2.918551731.78
SHITOMASI,FREAK,0014,9.30215,nan,nan1738.46
SHITOMASI,FREAK,0015,8.3212,10.297,1.975761767.78
SHITOMASI,FREAK,0016,8.89867,11.3153,2.416621750.46
SHITOMASI,FREAK,0017,11.0301,12.963,1.932911756.2
SHITOMASI,FREAK,0018,8.53557,11.2811,2.745491759.63
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
SHITOMASI,SIFT,0001,12.2891,1008.72,996.4281805.22
SHITOMASI,SIFT,0002,13.3547,19.2186,5.863871801.9
SHITOMASI,SIFT,0003,16.3845,14.3827,2.001761820.47
SHITOMASI,SIFT,0004,14.0764,13.0192,1.057291857.2
SHITOMASI,SIFT,0005,12.7299,13.4113,0.6813661860.78
SHITOMASI,SIFT,0006,13.7511,15.1561,1.404981829.72
SHITOMASI,SIFT,0007,13.7314,13.935,0.2035621905.31
SHITOMASI,SIFT,0008,13.7901,15.3284,1.538311851
SHITOMASI,SIFT,0009,12.059,12.4803,0.4213281857.58
SHITOMASI,SIFT,0010,11.8642,13.3599,1.495711829.79
SHITOMASI,SIFT,0011,11.9682,12.3562,0.387961879.03
SHITOMASI,SIFT,0012,9.88711,11.6524,1.765291884.14
SHITOMASI,SIFT,0013,9.42504,12.8498,3.424771865.63
SHITOMASI,SIFT,0014,9.30215,14.6845,5.382341856.74
SHITOMASI,SIFT,0015,8.3212,12.3541,4.032871848.05
SHITOMASI,SIFT,0016,8.89867,13.3159,4.417271861.64
SHITOMASI,SIFT,0017,11.0301,13.5261,2.495951860.27
SHITOMASI,SIFT,0018,8.53557,12.0881,3.552571878.44
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
HARRIS,BRISK,0001,12.2891,nan,nan2011.63
HARRIS,BRISK,0002,13.3547,10.586,2.768731990.05
HARRIS,BRISK,0003,16.3845,26.2905,9.906022022.93
HARRIS,BRISK,0004,14.0764,10.9782,3.09821999.51
HARRIS,BRISK,0005,12.7299,nan,nan2041.78
HARRIS,BRISK,0006,13.7511,nan,nan2029.61
HARRIS,BRISK,0007,13.7314,11.6947,2.036722021.11
HARRIS,BRISK,0008,13.7901,17.6204,3.830262001.54
HARRIS,BRISK,0009,12.059,nan,nan2004.2
HARRIS,BRISK,0010,11.8642,nan,nan2021.87
HARRIS,BRISK,0011,11.9682,nan,nan1974.56
HARRIS,BRISK,0012,9.88711,nan,nan1969.23
HARRIS,BRISK,0013,9.42504,nan,nan1997.68
HARRIS,BRISK,0014,9.30215,nan,nan1975.16
HARRIS,BRISK,0015,8.3212,-13.6263,21.94751985.76
HARRIS,BRISK,0016,8.89867,6.65726,2.241421988.19
HARRIS,BRISK,0017,11.0301,nan,nan1972.83
HARRIS,BRISK,0018,8.53557,nan,nan1971.84
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
HARRIS,BRIEF,0001,12.2891,10.9082,1.380881648.86
HARRIS,BRIEF,0002,13.3547,nan,nan1623.48
HARRIS,BRIEF,0003,16.3845,nan,nan1630.63
HARRIS,BRIEF,0004,14.0764,10.9782,3.09821665.96
HARRIS,BRIEF,0005,12.7299,35.3833,22.65331652.1
HARRIS,BRIEF,0006,13.7511,13.5907,0.1603641660.21
HARRIS,BRIEF,0007,13.7314,13.497,0.2344551649.34
HARRIS,BRIEF,0008,13.7901,nan,nan1650.29
HARRIS,BRIEF,0009,12.059,nan,nan1653.56
HARRIS,BRIEF,0010,11.8642,20.5862,8.722031648.06
HARRIS,BRIEF,0011,11.9682,nan,nan1645.48
HARRIS,BRIEF,0012,9.88711,12.245,2.357881646.16
HARRIS,BRIEF,0013,9.42504,13.4327,4.007691645.56
HARRIS,BRIEF,0014,9.30215,5.6061,3.696051653.12
HARRIS,BRIEF,0015,8.3212,nan,nan1651.51
HARRIS,BRIEF,0016,8.89867,7.03775,1.860921651.28
HARRIS,BRIEF,0017,11.0301,12.5848,1.554731660.47
HARRIS,BRIEF,0018,8.53557,nan,nan1658.45
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
HARRIS,ORB,0001,12.2891,10.9082,1.380881686.3
HARRIS,ORB,0002,13.3547,nan,nan1690.17
HARRIS,ORB,0003,16.3845,nan,nan1623.52
HARRIS,ORB,0004,14.0764,10.9782,3.09821702.49
HARRIS,ORB,0005,12.7299,35.3833,22.65331717.75
HARRIS,ORB,0006,13.7511,nan,nan1691.42
HARRIS,ORB,0007,13.7314,13.1905,0.5409511686.4
HARRIS,ORB,0008,13.7901,nan,nan1688.28
HARRIS,ORB,0009,12.059,nan,nan1681.06
HARRIS,ORB,0010,11.8642,nan,nan1691.4
HARRIS,ORB,0011,11.9682,11.7414,0.2267671695.95
HARRIS,ORB,0012,9.88711,12.245,2.357881705.62
HARRIS,ORB,0013,9.42504,nan,nan1703.84
HARRIS,ORB,0014,9.30215,5.66097,3.641181686.28
HARRIS,ORB,0015,8.3212,nan,nan1681.09
HARRIS,ORB,0016,8.89867,10.9325,2.033821726.61
HARRIS,ORB,0017,11.0301,12.5848,1.554731721.85
HARRIS,ORB,0018,8.53557,nan,nan1714.88
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
HARRIS,FREAK,0001,12.2891,21.8164,9.527341770.61
HARRIS,FREAK,0002,13.3547,nan,nan1784.35
HARRIS,FREAK,0003,16.3845,nan,nan1790.36
HARRIS,FREAK,0004,14.0764,12.1284,1.948051883.89
HARRIS,FREAK,0005,12.7299,39.584,26.85411850.35
HARRIS,FREAK,0006,13.7511,nan,nan1838.67
HARRIS,FREAK,0007,13.7314,12.3379,1.393531818.18
HARRIS,FREAK,0008,13.7901,12.9162,0.8739151779.83
HARRIS,FREAK,0009,12.059,nan,nan1787.68
HARRIS,FREAK,0010,11.8642,nan,nan1767.35
HARRIS,FREAK,0011,11.9682,nan,nan1761.15
HARRIS,FREAK,0012,9.88711,nan,nan1676.09
HARRIS,FREAK,0013,9.42504,13.4327,4.007691683
HARRIS,FREAK,0014,9.30215,nan,nan1795.71
HARRIS,FREAK,0015,8.3212,nan,nan1789.68
HARRIS,FREAK,0016,8.89867,6.71705,2.181621796.59
HARRIS,FREAK,0017,11.0301,nan,nan1777.8
HARRIS,FREAK,0018,8.53557,nan,nan1776.64
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
HARRIS,SIFT,0001,12.2891,10.9082,1.380881778.1
HARRIS,SIFT,0002,13.3547,nan,nan1754
HARRIS,SIFT,0003,16.3845,-11.4731,27.85761783.46
HARRIS,SIFT,0004,14.0764,10.9782,3.09821771.86
HARRIS,SIFT,0005,12.7299,35.3833,22.65331776.99
HARRIS,SIFT,0006,13.7511,13.6217,0.1293691796.5
HARRIS,SIFT,0007,13.7314,nan,nan1809.36
HARRIS,SIFT,0008,13.7901,nan,nan1791.77
HARRIS,SIFT,0009,12.059,nan,nan1789.67
HARRIS,SIFT,0010,11.8642,10.2931,1.571081793.29
HARRIS,SIFT,0011,11.9682,11.7414,0.2267671777.84
HARRIS,SIFT,0012,9.88711,12.245,2.357881801.92
HARRIS,SIFT,0013,9.42504,nan,nan1807.72
HARRIS,SIFT,0014,9.30215,5.6061,3.696051778.33
HARRIS,SIFT,0015,8.3212,-13.6263,21.94751795.62
HARRIS,SIFT,0016,8.89867,7.03775,1.860921786.09
HARRIS,SIFT,0017,11.0301,12.5848,1.554731805.24
HARRIS,SIFT,0018,8.53557,nan,nan1809.04
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
FAST,BRISK,0001,12.2891,12.5943,0.3052282710.75
FAST,BRISK,0002,13.3547,12.4506,0.9041312694.67
FAST,BRISK,0003,16.3845,12.2128,4.171692712.69
FAST,BRISK,0004,14.0764,12.6846,1.391832686.61
FAST,BRISK,0005,12.7299,15.9174,3.187462693.63
FAST,BRISK,0006,13.7511,11.9876,1.763462716.81
FAST,BRISK,0007,13.7314,12.8486,0.882842726.09
FAST,BRISK,0008,13.7901,12.2996,1.490542723.9
FAST,BRISK,0009,12.059,12.3653,0.3062912705.26
FAST,BRISK,0010,11.8642,14.8744,3.010212737.41
FAST,BRISK,0011,11.9682,12.0003,0.03211632735.2
FAST,BRISK,0012,9.88711,12.1142,2.227122739.94
FAST,BRISK,0013,9.42504,11.6099,2.184882732.96
FAST,BRISK,0014,9.30215,11.3079,2.005782757.45
FAST,BRISK,0015,8.3212,11.0677,2.746482788.7
FAST,BRISK,0016,8.89867,11.1255,2.22682785.51
FAST,BRISK,0017,11.0301,10.2967,0.7334132762.31
FAST,BRISK,0018,8.53557,11.6591,3.123512786.95
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
FAST,BRIEF,0001,12.2891,13.9625,1.673362267.65
FAST,BRIEF,0002,13.3547,11.7682,1.586482239.9
FAST,BRIEF,0003,16.3845,15.9336,0.4508132232.08
FAST,BRIEF,0004,14.0764,13.661,0.4154692227.29
FAST,BRIEF,0005,12.7299,29.6631,16.93322209.42
FAST,BRIEF,0006,13.7511,13.5266,0.2245052234.43
FAST,BRIEF,0007,13.7314,13.6506,0.08087912198.6
FAST,BRIEF,0008,13.7901,15.8819,2.091772214.24
FAST,BRIEF,0009,12.059,15.6611,3.602152207.37
FAST,BRIEF,0010,11.8642,14.4448,2.580662235.28
FAST,BRIEF,0011,11.9682,13.2545,1.286312253.55
FAST,BRIEF,0012,9.88711,12.0142,2.127082249.45
FAST,BRIEF,0013,9.42504,13.942,4.516982272.99
FAST,BRIEF,0014,9.30215,11.1897,1.887542269.63
FAST,BRIEF,0015,8.3212,12.6506,4.329432262.61
FAST,BRIEF,0016,8.89867,11.425,2.52632297.84
FAST,BRIEF,0017,11.0301,12.0282,0.9980832270.57
FAST,BRIEF,0018,8.53557,14.7502,6.214612297.86
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
FAST,ORB,0001,12.2891,13.4918,1.202662254.26
FAST,ORB,0002,13.3547,12.338,1.016762273.32
FAST,ORB,0003,16.3845,11.9123,4.472162254.87
FAST,ORB,0004,14.0764,14.1502,0.07377072259.36
FAST,ORB,0005,12.7299,17.5068,4.776892246.32
FAST,ORB,0006,13.7511,12.2996,1.451482252.38
FAST,ORB,0007,13.7314,15.2593,1.527892224.92
FAST,ORB,0008,13.7901,13.0209,0.7692552222.43
FAST,ORB,0009,12.059,12.1563,0.09732282217.05
FAST,ORB,0010,11.8642,nan,nan2172
FAST,ORB,0011,11.9682,11.7538,0.2143732268.41
FAST,ORB,0012,9.88711,12.2279,2.340822157.5
FAST,ORB,0013,9.42504,14.1223,4.697262225.39
FAST,ORB,0014,9.30215,10.7171,1.414952159.42
FAST,ORB,0015,8.3212,13.4095,5.08832255.3
FAST,ORB,0016,8.89867,12.9527,4.053992249.51
FAST,ORB,0017,11.0301,12.429,1.398912257.15
FAST,ORB,0018,8.53557,14.7014,6.165832207.43
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
FAST,FREAK,0001,12.2891,12.0072,0.281862386.31
FAST,FREAK,0002,13.3547,12.5157,0.839062354.24
FAST,FREAK,0003,16.3845,13.1558,3.228692317.18
FAST,FREAK,0004,14.0764,13.4281,0.6483442346.21
FAST,FREAK,0005,12.7299,12.7031,0.02680812304.53
FAST,FREAK,0006,13.7511,11.8684,1.882722352.01
FAST,FREAK,0007,13.7314,12.8681,0.8632852282.95
FAST,FREAK,0008,13.7901,12.3672,1.422882350.15
FAST,FREAK,0009,12.059,12.5755,0.5165022293.23
FAST,FREAK,0010,11.8642,12.7106,0.8464372376.81
FAST,FREAK,0011,11.9682,11.9869,0.01870222380
FAST,FREAK,0012,9.88711,12.1365,2.249382399.65
FAST,FREAK,0013,9.42504,11.575,2.149932376.63
FAST,FREAK,0014,9.30215,11.0841,1.781972353.62
FAST,FREAK,0015,8.3212,10.6445,2.323282316.3
FAST,FREAK,0016,8.89867,10.8487,1.950022541.81
FAST,FREAK,0017,11.0301,10.138,0.8920662353.35
FAST,FREAK,0018,8.53557,11.414,2.878412443.31
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
FAST,SIFT,0001,12.2891,14.1781,1.889033368.12
FAST,SIFT,0002,13.3547,13.3149,0.03981373315.13
FAST,SIFT,0003,16.3845,17.2346,0.8501783310.26
FAST,SIFT,0004,14.0764,14.5984,0.5219643225.46
FAST,SIFT,0005,12.7299,20.7789,8.048913328.16
FAST,SIFT,0006,13.7511,16.2824,2.531313368.46
FAST,SIFT,0007,13.7314,13.3794,0.3520583369.26
FAST,SIFT,0008,13.7901,15.0007,1.210543345.24
FAST,SIFT,0009,12.059,15.7605,3.70153309.2
FAST,SIFT,0010,11.8642,15.9826,4.118383402.65
FAST,SIFT,0011,11.9682,13.2623,1.294063440.62
FAST,SIFT,0012,9.88711,14.3843,4.497213412.32
FAST,SIFT,0013,9.42504,13.4181,3.993083408.49
FAST,SIFT,0014,9.30215,13.1103,3.80823393.74
FAST,SIFT,0015,8.3212,12.5254,4.204233462.53
FAST,SIFT,0016,8.89867,12.5955,3.696783485.21
FAST,SIFT,0017,11.0301,12.6127,1.582543520.07
FAST,SIFT,0018,8.53557,14.2982,5.762663619.35
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
BRISK,BRISK,0001,12.2891,13.0015,0.7123552861.65
BRISK,BRISK,0002,13.3547,22.6177,9.263012728.64
BRISK,BRISK,0003,16.3845,18.6533,2.268862848
BRISK,BRISK,0004,14.0764,15.2031,1.126672834.2
BRISK,BRISK,0005,12.7299,26.0949,13.3652814.54
BRISK,BRISK,0006,13.7511,16.1572,2.406112809.69
BRISK,BRISK,0007,13.7314,17.2435,3.512032811.62
BRISK,BRISK,0008,13.7901,23.6277,9.837582835.91
BRISK,BRISK,0009,12.059,15.2846,3.225572768.03
BRISK,BRISK,0010,11.8642,13.0507,1.186472705.09
BRISK,BRISK,0011,11.9682,12.4479,0.4796752845.03
BRISK,BRISK,0012,9.88711,10.9309,1.043792842.39
BRISK,BRISK,0013,9.42504,11.6675,2.242512826.34
BRISK,BRISK,0014,9.30215,12.2713,2.969152854.99
BRISK,BRISK,0015,8.3212,15.9439,7.62272842.26
BRISK,BRISK,0016,8.89867,11.2873,2.388632850.48
BRISK,BRISK,0017,11.0301,10.081,0.949082855.76
BRISK,BRISK,0018,8.53557,13.3265,4.790932787.91
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
BRISK,BRIEF,0001,12.2891,14.8816,2.592472419.21
BRISK,BRIEF,0002,13.3547,24.818,11.46332413.43
BRISK,BRIEF,0003,16.3845,21.199,4.814542424.88
BRISK,BRIEF,0004,14.0764,23.9696,9.89322407.72
BRISK,BRIEF,0005,12.7299,28.1822,15.45232401.06
BRISK,BRIEF,0006,13.7511,49.7489,35.99782406.34
BRISK,BRIEF,0007,13.7314,27.3245,13.59312421.75
BRISK,BRIEF,0008,13.7901,18.3519,4.561792399.58
BRISK,BRIEF,0009,12.059,24.2631,12.20412413.93
BRISK,BRIEF,0010,11.8642,18.5595,6.695272440.44
BRISK,BRIEF,0011,11.9682,20.6701,8.701862434.13
BRISK,BRIEF,0012,9.88711,17.8757,7.988582426.95
BRISK,BRIEF,0013,9.42504,17.7328,8.307812439.44
BRISK,BRIEF,0014,9.30215,18.0526,8.750412431.43
BRISK,BRIEF,0015,8.3212,11.034,2.71282433.86
BRISK,BRIEF,0016,8.89867,16.2574,7.358782448.49
BRISK,BRIEF,0017,11.0301,15.591,4.560932438.9
BRISK,BRIEF,0018,8.53557,17.9776,9.442062439.88
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
BRISK,ORB,0001,12.2891,33.1706,20.88152420.34
BRISK,ORB,0002,13.3547,17.668,4.313322447.85
BRISK,ORB,0003,16.3845,18.1262,1.74182450.27
BRISK,ORB,0004,14.0764,18.3709,4.294432447.05
BRISK,ORB,0005,12.7299,19.1812,6.451212434.09
BRISK,ORB,0006,13.7511,18.3427,4.591592428.24
BRISK,ORB,0007,13.7314,17.0574,3.325962439.72
BRISK,ORB,0008,13.7901,17.2841,3.493972440.41
BRISK,ORB,0009,12.059,14.4773,2.418272431.04
BRISK,ORB,0010,11.8642,12.1679,0.3036722409.62
BRISK,ORB,0011,11.9682,13.4277,1.459552448.81
BRISK,ORB,0012,9.88711,16.3357,6.44862441.98
BRISK,ORB,0013,9.42504,11.6599,2.234862408.74
BRISK,ORB,0014,9.30215,12.3802,3.078092420.03
BRISK,ORB,0015,8.3212,12.0652,3.743962433.71
BRISK,ORB,0016,8.89867,11.123,2.224322430.66
BRISK,ORB,0017,11.0301,16.1033,5.07322427.44
BRISK,ORB,0018,8.53557,19.7488,11.21332462.88
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
BRISK,FREAK,0001,12.2891,12.4352,0.146062454.26
BRISK,FREAK,0002,13.3547,19.6005,6.245742458.3
BRISK,FREAK,0003,16.3845,13.2502,3.134252462.45
BRISK,FREAK,0004,14.0764,13.8293,0.2470982422.86
BRISK,FREAK,0005,12.7299,27.8542,15.12422385.01
BRISK,FREAK,0006,13.7511,16.3232,2.572092318.92
BRISK,FREAK,0007,13.7314,15.4191,1.68772417.28
BRISK,FREAK,0008,13.7901,25.293,11.50292373.58
BRISK,FREAK,0009,12.059,19.7387,7.679682325.29
BRISK,FREAK,0010,11.8642,14.2595,2.395362430.1
BRISK,FREAK,0011,11.9682,16.7268,4.758582423.37
BRISK,FREAK,0012,9.88711,11.7054,1.818272377.81
BRISK,FREAK,0013,9.42504,16.4028,6.97782336.91
BRISK,FREAK,0014,9.30215,12.3627,3.060522442.45
BRISK,FREAK,0015,8.3212,18.2789,9.957682430.49
BRISK,FREAK,0016,8.89867,10.2099,1.311262408.86
BRISK,FREAK,0017,11.0301,9.31519,1.714922361.19
BRISK,FREAK,0018,8.53557,11.9782,3.442632495.17
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
BRISK,SIFT,0001,12.2891,13.6996,1.410493085.21
BRISK,SIFT,0002,13.3547,16.9283,3.573583022.33
BRISK,SIFT,0003,16.3845,16.7465,0.3620843120.2
BRISK,SIFT,0004,14.0764,14.0129,0.06355663094.32
BRISK,SIFT,0005,12.7299,25.3464,12.61643073.72
BRISK,SIFT,0006,13.7511,18.4688,4.717742982.7
BRISK,SIFT,0007,13.7314,15.8459,2.114452979.72
BRISK,SIFT,0008,13.7901,17.0632,3.273113095.31
BRISK,SIFT,0009,12.059,16.1917,4.132733097.61
BRISK,SIFT,0010,11.8642,16.55,4.68583096.57
BRISK,SIFT,0011,11.9682,12.3976,0.4294493124.15
BRISK,SIFT,0012,9.88711,12.6307,2.743543115.89
BRISK,SIFT,0013,9.42504,13.3747,3.949673116.46
BRISK,SIFT,0014,9.30215,11.5395,2.237383067.98
BRISK,SIFT,0015,8.3212,13.4589,5.137713032.8
BRISK,SIFT,0016,8.89867,10.8982,1.999543125.1
BRISK,SIFT,0017,11.0301,11.6978,0.6676473067.68
BRISK,SIFT,0018,8.53557,13.3566,4.8212969.22
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
ORB,BRISK,0001,12.2891,26.4868,14.19772194.36
ORB,BRISK,0002,13.3547,nan,nan2223.18
ORB,BRISK,0003,16.3845,38.9471,22.56272214.16
ORB,BRISK,0004,14.0764,nan,nan2207.17
ORB,BRISK,0005,12.7299,nan,nan2209.63
ORB,BRISK,0006,13.7511,10.8411,2.909922193.92
ORB,BRISK,0007,13.7314,nan,nan2223.8
ORB,BRISK,0008,13.7901,nan,nan2230.53
ORB,BRISK,0009,12.059,nan,nan2201.9
ORB,BRISK,0010,11.8642,nan,nan2202.71
ORB,BRISK,0011,11.9682,9.08103,2.887172211.12
ORB,BRISK,0012,9.88711,nan,nan2214.33
ORB,BRISK,0013,9.42504,7.8653,1.559742201.34
ORB,BRISK,0014,9.30215,57.3947,48.09262218.69
ORB,BRISK,0015,8.3212,13.6989,5.377742219.71
ORB,BRISK,0016,8.89867,nan,nan2213.72
ORB,BRISK,0017,11.0301,25.5645,14.53442209.24
ORB,BRISK,0018,8.53557,36.5514,28.01582204.52
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
ORB,BRIEF,0001,12.2891,32.5943,20.30521825.37
ORB,BRIEF,0002,13.3547,nan,nan1876.65
ORB,BRIEF,0003,16.3845,nan,nan1835.7
ORB,BRIEF,0004,14.0764,24.8012,10.72481878.69
ORB,BRIEF,0005,12.7299,30.2058,17.47581872.89
ORB,BRIEF,0006,13.7511,-48.152,61.9031927.52
ORB,BRIEF,0007,13.7314,nan,nan1942.4
ORB,BRIEF,0008,13.7901,34.6298,20.83961883.28
ORB,BRIEF,0009,12.059,nan,nan1882.27
ORB,BRIEF,0010,11.8642,359.022,347.1581876.52
ORB,BRIEF,0011,11.9682,24.9891,13.02091869.58
ORB,BRIEF,0012,9.88711,nan,nan1849.96
ORB,BRIEF,0013,9.42504,nan,nan1857.26
ORB,BRIEF,0014,9.30215,22.2734,12.97121849.15
ORB,BRIEF,0015,8.3212,nan,nan1836.48
ORB,BRIEF,0016,8.89867,14.6105,5.711831834.41
ORB,BRIEF,0017,11.0301,20.6239,9.593751839.66
ORB,BRIEF,0018,8.53557,32.95,24.41441871.07
Detector_type, Descriptor_type, ImgNumber, TTC_Lidar, TTC_Camera, TTC_Lidar-TTC_Camera, Time
ORB,ORB,0001,12.2891,nan,nan1836.92
ORB,ORB,0002,13.3547,10.2999,3.054811855.91
ORB,ORB,0003,16.3845,33.6021,17.21771846.9
ORB,ORB,0004,14.0764,nan,nan1846.01
ORB,ORB,0005,12.7299,nan,nan1852.79
ORB,ORB,0006,13.7511,13.2591,0.4919971850.91
ORB,ORB,0007,13.7314,nan,nan1843.58
ORB,ORB,0008,13.7901,nan,nan1824.31
ORB,ORB,0009,12.059,nan,nan1845.04
ORB,ORB,0010,11.8642,nan,nan1835.97
